NewColumn.Index	Attribute	Value
Guid1418	ChartId	chartId_1446985810558_0.1761870039626956
Guid1418	vers	v4
Guid1419	anonIP	ip764
Guid1419	ChartId	chartId_1446986165093_0.06080978666432202
Guid1419	vers	v4
Guid1420	anonIP	ip765
Guid1420	ChartId	chartId_1446986938568_0.6459541333172034
Guid1420	vers	v4
Guid1421	anonIP	ip766
Guid1421	ChartId	chartId_1446971112896_0.3291657366851082
Guid1421	vers	v4
Guid1422	anonIP	ip766
Guid1422	ChartId	chartId_1446970897210_0.5322554147957572
Guid1422	vers	v4
Guid1423	anonIP	ip766
Guid1423	ChartId	chartId_1446970593711_0.1841466650116157
Guid1423	vers	v4
Guid1424	anonIP	ip765
Guid1424	ChartId	chartId_1446988355025_0.35836584346894523
Guid1424	vers	v4
Guid1425	anonIP	ip767
Guid1425	ChartId	chartId_1446991013467_0.7948049366083185
Guid1425	vers	v4
Guid1426	anonIP	ip762
Guid1426	ChartId	chartId_1446991039151_0.7186343750741806
Guid1426	vers	v4
Guid1427	anonIP	ip762
Guid1427	ChartId	chartId_1446991456841_0.35054853949517234
Guid1427	vers	v4
Guid1428	anonIP	ip768
Guid1428	ChartId	chartId_1446993152068_0.3641373814778361
Guid1428	vers	v4
Guid1429	anonIP	ip769
Guid1429	ChartId	chartId_1446993512153_0.37041494158378896
Guid1429	vers	v4
Guid1430	anonIP	ip148
Guid1430	ChartId	chartId_1446993870011_0.6274464890963953
Guid1430	vers	v4
Guid1431	anonIP	ip148
Guid1431	ChartId	chartId_1446993945772_0.4591828726956857
Guid1431	vers	v4
Guid1432	anonIP	ip770
Guid1432	ChartId	chartId_1446994017157_0.34714726312085986
Guid1432	vers	v4
Guid1433	anonIP	ip148
Guid1433	ChartId	chartId_1446994123725_0.030097054035933657
Guid1433	vers	v4
Guid1434	anonIP	ip148
Guid1434	ChartId	chartId_1446994253515_0.4641022633602451
Guid1434	vers	v4
Guid1435	anonIP	ip308
Guid1435	ChartId	chartId_1445434778231_0.8658878981745584
Guid1435	vers	v4
Guid1436	anonIP	ip771
Guid1436	ChartId	chartId_1446996473113_0.13113990538818054
Guid1436	vers	v4
Guid1437	anonIP	ip771
Guid1437	ChartId	chartId_1446996973604_0.786177078315693
Guid1437	vers	v4
Guid1438	anonIP	ip771
Guid1438	ChartId	chartId_1446997329599_0.05520430476795707
Guid1438	vers	v4
Guid1439	anonIP	ip771
Guid1439	ChartId	chartId_1446998205402_0.10810432103328915
Guid1439	vers	v4
Guid1440	anonIP	ip771
Guid1440	ChartId	chartId_1446998483368_0.07130146677247517
Guid1440	vers	v4
Guid1441	anonIP	ip772
Guid1441	ChartId	chartId_1447001001280_0.28951032692566514
Guid1441	vers	v4
Guid1442	anonIP	ip773
Guid1442	ChartId	chartId_1447006266648_0.1401717106249769
Guid1442	vers	v4
Guid1443	anonIP	ip773
Guid1443	ChartId	chartId_1447006337436_0.39821242951789537
Guid1443	vers	v4
Guid1444	anonIP	ip753
Guid1444	ChartId	chartId_1445971400195_0.6873663538270365
Guid1444	vers	v4
Guid1445	anonIP	ip774
Guid1445	ChartId	chartId_1446996854013_0.7913609692468277
Guid1445	vers	v4
Guid1446	anonIP	ip775
Guid1446	ChartId	chartId_1447008696727_0.5698072987577438
Guid1446	vers	v4
Guid1447	anonIP	ip775
Guid1447	ChartId	chartId_1447008988350_0.9299494579567719
Guid1447	vers	v4
Guid1448	anonIP	ip776
Guid1448	ChartId	chartId_1447010593538_0.8976273816181989
Guid1448	vers	v4
Guid1449	anonIP	ip777
Guid1449	ChartId	chartId_1447012429753_0.6031735621632064
Guid1449	vers	v4
Guid1450	anonIP	ip778
Guid1450	ChartId	chartId_1447015234223_0.056796125580496626
Guid1450	vers	v4
Guid1451	anonIP	ip779
Guid1451	ChartId	chartId_1442252122181_0.14948363615614962
Guid1451	vers	v4
Guid1452	anonIP	ip780
Guid1452	ChartId	chartId_1447022560186_0.2741986943081468
Guid1452	vers	v4
Guid1453	anonIP	ip781
Guid1453	ChartId	chartId_1447023505810_0.627895857905969
Guid1453	vers	v4
Guid1454	anonIP	ip782
Guid1454	ChartId	chartId_1447024010711_0.2918626269403808
Guid1454	vers	v4
Guid1455	anonIP	ip575
Guid1455	ChartId	chartId_1443275040756_0.24848928832489558
Guid1455	vers	v4
Guid1456	anonIP	ip575
Guid1456	ChartId	chartId_1443274862169_0.6154131565849393
Guid1456	vers	v4
Guid1457	anonIP	ip783
Guid1457	ChartId	chartId_1449531185219_0.1990786566014312
Guid1457	vers	v4
Guid1458	anonIP	ip784
Guid1458	ChartId	chartId_1449476353647_0.9846317438374053
Guid1458	vers	v4
Guid1459	anonIP	ip783
Guid1459	ChartId	chartId_1449533610177_0.18177807460171513
Guid1459	vers	v4
Guid1460	anonIP	ip783
Guid1460	ChartId	chartId_1449533664840_0.3526950624775219
Guid1460	vers	v4
Guid1461	anonIP	ip785
Guid1461	ChartId	chartId_1449535845488_0.04530550669088901
Guid1461	vers	v4
Guid1462	anonIP	ip786
Guid1462	ChartId	chartId_1449537349057_0.6487568193843531
Guid1462	vers	v4
Guid1463	anonIP	ip783
Guid1463	ChartId	chartId_1449537286937_0.628291838359477
Guid1463	vers	v4
Guid1464	anonIP	ip783
Guid1464	ChartId	chartId_1449537310554_0.6769266285713846
Guid1464	vers	v4
Guid1465	anonIP	ip783
Guid1465	ChartId	chartId_1449538253188_0.6891284000226845
Guid1465	vers	v4
Guid1466	anonIP	ip783
Guid1466	ChartId	chartId_1449538719253_0.4344746475787244
Guid1466	vers	v4
Guid1467	anonIP	ip783
Guid1467	ChartId	chartId_1449539036231_0.9353948866603126
Guid1467	vers	v4
Guid1468	anonIP	ip787
Guid1468	ChartId	chartId_1449457704792_0.6063189257066208
Guid1468	vers	v4
Guid1469	anonIP	ip783
Guid1469	ChartId	chartId_1449539083863_0.09138083254286577
Guid1469	vers	v4
Guid1470	anonIP	ip788
Guid1470	ChartId	chartId_1446608161964_0.20604011110465314
Guid1470	vers	v4
Guid1471	anonIP	ip788
Guid1471	ChartId	chartId_1446608318031_0.13324117860589446
Guid1471	vers	v4
Guid1472	anonIP	ip789
Guid1472	ChartId	chartId_1449539167835_0.758629641495645
Guid1472	vers	v4
Guid1473	anonIP	ip790
Guid1473	ChartId	chartId_1449539198911_0.9393546641804278
Guid1473	vers	v4
Guid1474	anonIP	ip783
Guid1474	ChartId	chartId_1449539410835_0.7061206608915261
Guid1474	vers	v4
Guid1475	anonIP	ip791
Guid1475	ChartId	chartId_1449539885877_0.36161421374750985
Guid1475	vers	v4
Guid1476	anonIP	ip792
Guid1476	ChartId	chartId_1449540374448_0.36330197462059366
Guid1476	vers	v4
Guid1477	anonIP	ip783
Guid1477	ChartId	chartId_1449541188931_0.09167925504257246
Guid1477	vers	v4
Guid1478	anonIP	ip793
Guid1478	ChartId	chartId_1449471253345_0.1381760664926714
Guid1478	vers	v4
Guid1479	anonIP	ip793
Guid1479	ChartId	chartId_1449486933009_0.3742201724195742
Guid1479	vers	v4
Guid1480	anonIP	ip794
Guid1480	ChartId	chartId_1449543952491_0.9664685443169505
Guid1480	vers	v4
Guid1481	anonIP	ip795
Guid1481	ChartId	chartId_1449545608297_0.38037281981501775
Guid1481	vers	v4
Guid1482	anonIP	ip796
Guid1482	ChartId	chartId_1449545724609_0.6655543262604624
Guid1482	vers	v4
Guid1483	anonIP	ip308
Guid1483	ChartId	chartId_1448314520636_0.6746790234720124
Guid1483	vers	v4
Guid1484	anonIP	ip797
Guid1484	ChartId	chartId_1449549260850_0.8958485741168261
Guid1484	vers	v4
Guid1485	anonIP	ip798
Guid1485	ChartId	chartId_1449549521735_0.5092056130524725
Guid1485	vers	v4
Guid1486	anonIP	ip799
Guid1486	ChartId	chartId_1449549728575_0.15951061779049674
Guid1486	vers	v4
Guid1487	anonIP	ip800
Guid1487	ChartId	chartId_1449550413579_0.7160395962843096
Guid1487	vers	v4
Guid1488	anonIP	ip800
Guid1488	ChartId	chartId_1449550469131_0.1198732130364552
Guid1488	vers	v4
Guid1489	anonIP	ip801
Guid1489	ChartId	chartId_1449552826671_0.6664407694174911
Guid1489	vers	v4
Guid1490	anonIP	ip802
Guid1490	ChartId	chartId_1449552915202_0.8578695602106212
Guid1490	vers	v4
Guid1491	anonIP	ip803
Guid1491	ChartId	chartId_1449553086074_0.8742960959397743
Guid1491	vers	v4
Guid1492	anonIP	ip804
Guid1492	ChartId	chartId_1449553550809_0.5427569216117263
Guid1492	vers	v4
Guid1493	anonIP	ip805
Guid1493	ChartId	chartId_1401375381681_0.516314506417708
Guid1493	vers	v4
Guid1494	anonIP	ip805
Guid1494	ChartId	chartId_1401375133418_0.2435823764613393
Guid1494	vers	v4
Guid1495	anonIP	ip805
Guid1495	ChartId	chartId_1401377044252_0.3023440256283837
Guid1495	vers	v4
Guid1496	anonIP	ip805
Guid1496	ChartId	chartId_1433669381188_0.2398018358354989
Guid1496	vers	v4
Guid1497	anonIP	ip806
Guid1497	ChartId	chartId_1449558139556_0.3617654749246816
Guid1497	vers	v4
Guid1498	anonIP	ip807
Guid1498	ChartId	chartId_1449491901246_0.7050811082590371
Guid1498	vers	v4
Guid1499	anonIP	ip808
Guid1499	ChartId	chartId_1435899386413_0.9504234062042087
Guid1499	vers	v4
Guid1500	anonIP	ip809
Guid1500	ChartId	chartId_1449563540641_0.3181160154699845
Guid1500	vers	v4
Guid1501	anonIP	ip809
Guid1501	ChartId	chartId_1449563731075_0.540619218011624
Guid1501	vers	v4
Guid1502	anonIP	ip810
Guid1502	ChartId	chartId_1449564404254_0.9818880295922487
Guid1502	vers	v4
Guid1503	anonIP	ip811
Guid1503	ChartId	chartId_1449567508342_0.3772368115232725
Guid1503	vers	v4
Guid1504	anonIP	ip812
Guid1504	ChartId	chartId_1449569020861_0.4579091297928244
Guid1504	vers	v4
Guid1505	anonIP	ip812
Guid1505	ChartId	chartId_1449569047526_0.773058072431013
Guid1505	vers	v4
Guid1506	anonIP	ip813
Guid1506	ChartId	chartId_1449569089786_0.22365794262319671
Guid1506	vers	v4
Guid1507	anonIP	ip813
Guid1507	ChartId	chartId_1449569135514_0.07214342895116782
Guid1507	vers	v4
Guid1508	anonIP	ip813
Guid1508	ChartId	chartId_1449569223441_0.3445633214388392
Guid1508	vers	v4
Guid1509	anonIP	ip813
Guid1509	ChartId	chartId_1449569255200_0.2587125364656161
Guid1509	vers	v4
Guid1510	anonIP	ip814
Guid1510	ChartId	chartId_1449572059181_0.8065503807925706
Guid1510	vers	v4
Guid1511	anonIP	ip815
Guid1511	ChartId	chartId_1449572103119_0.7703252065832954
Guid1511	vers	v4
Guid1512	anonIP	ip816
Guid1512	ChartId	chartId_1445868086014_0.31729638879187405
Guid1512	vers	v4
Guid1513	anonIP	ip816
Guid1513	ChartId	chartId_1445871077557_0.9630080179776996
Guid1513	vers	v4
Guid1514	anonIP	ip817
Guid1514	ChartId	chartId_1449574668292_0.7748078589793295
Guid1514	vers	v4
Guid1515	anonIP	ip817
Guid1515	ChartId	chartId_1449575209871_0.2521042039152235
Guid1515	vers	v4
Guid1516	anonIP	ip818
Guid1516	ChartId	chartId_1449576399841_0.826965712942183
Guid1516	vers	v4
Guid1517	anonIP	ip819
Guid1517	ChartId	chartId_1449578499601_0.8219901092816144
Guid1517	vers	v4
Guid1518	anonIP	ip820
Guid1518	ChartId	chartId_1449578867494_0.446246287311938
Guid1518	vers	v4
Guid1519	anonIP	ip821
Guid1519	ChartId	chartId_1449581098947_0.9116335616549078
Guid1519	vers	v4
Guid1520	anonIP	ip822
Guid1520	ChartId	chartId_1449582714015_0.6228265768066168
Guid1520	vers	v4
Guid1521	anonIP	ip823
Guid1521	ChartId	chartId_1449583320978_0.42251075239369306
Guid1521	vers	v4
Guid1522	anonIP	ip824
Guid1522	ChartId	chartId_1449437996346_0.9649048195285474
Guid1522	vers	v4
Guid1523	anonIP	ip825
Guid1523	ChartId	chartId_1449585160785_0.045616765421964855
Guid1523	vers	v4
Guid1524	anonIP	ip826
Guid1524	ChartId	chartId_1449585887322_0.661444153636694
Guid1524	vers	v4
Guid1525	anonIP	ip825
Guid1525	ChartId	chartId_1449586357319_0.18200230804656786
Guid1525	vers	v4
Guid1526	anonIP	ip827
Guid1526	ChartId	chartId_1449587349643_0.9596567943300958
Guid1526	vers	v4
Guid1527	anonIP	ip827
Guid1527	ChartId	chartId_1449587945501_0.9124174036370207
Guid1527	vers	v4
Guid1528	anonIP	ip827
Guid1528	ChartId	chartId_1449588156650_0.5288850773174585
Guid1528	vers	v4
Guid1529	anonIP	ip827
Guid1529	ChartId	chartId_1449588332484_0.32135063174692785
Guid1529	vers	v4
Guid1530	anonIP	ip827
Guid1530	ChartId	chartId_1449588432147_0.04127866157020732
Guid1530	vers	v4
Guid1531	anonIP	ip828
Guid1531	ChartId	chartId_1449588581288_0.037561970519867816
Guid1531	vers	v4
Guid1532	anonIP	ip829
Guid1532	ChartId	chartId_1449527219777_0.020152446339759267
Guid1532	vers	v4
Guid1533	anonIP	ip830
Guid1533	ChartId	chartId_1449590478198_0.63948139946157
Guid1533	vers	v4
Guid1534	anonIP	ip831
Guid1534	ChartId	chartId_1431975897441_0.7865858511272787
Guid1534	vers	v4
Guid1535	anonIP	ip831
Guid1535	ChartId	chartId_1431980378836_0.9897903265248897
Guid1535	vers	v4
Guid1536	anonIP	ip831
Guid1536	ChartId	chartId_1431979048016_0.1422573463519588
Guid1536	vers	v4
Guid1537	anonIP	ip832
Guid1537	ChartId	chartId_1449591313933_0.0266438085910925
Guid1537	vers	v4
Guid1538	anonIP	ip832
Guid1538	ChartId	chartId_1449591388971_0.146094996760413
Guid1538	vers	v4
Guid1539	anonIP	ip833
Guid1539	ChartId	chartId_1449591246525_0.529443493066367
Guid1539	vers	v4
Guid1540	anonIP	ip833
Guid1540	ChartId	chartId_1449592074105_0.6995509925390448
Guid1540	vers	v4
Guid1541	anonIP	ip834
Guid1541	ChartId	chartId_1449592736967_0.8986292346380651
Guid1541	vers	v4
Guid1542	anonIP	ip827
Guid1542	ChartId	chartId_1449592779976_0.32103597374947007
Guid1542	vers	v4
Guid1543	anonIP	ip827
Guid1543	ChartId	chartId_1449593154043_0.3936317004809065
Guid1543	vers	v4
Guid1544	anonIP	ip835
Guid1544	ChartId	chartId_1445645935605_0.33924650470816264
Guid1544	vers	v4
Guid1545	anonIP	ip836
Guid1545	ChartId	chartId_1449593803480_0.7043845233894216
Guid1545	vers	v4
Guid1546	anonIP	ip836
Guid1546	ChartId	chartId_1449593868249_0.16556110519436462
Guid1546	vers	v4
Guid1547	anonIP	ip837
Guid1547	ChartId	chartId_1444239417243_0.7653266170527786
Guid1547	vers	v4
Guid1548	anonIP	ip838
Guid1548	ChartId	chartId_1449594338516_0.31779623217880726
Guid1548	vers	v4
Guid1549	anonIP	ip838
Guid1549	ChartId	chartId_1449595177966_0.5734679044689983
Guid1549	vers	v4
Guid1550	anonIP	ip839
Guid1550	ChartId	chartId_1449595436339_0.01668646712610039
Guid1550	vers	v4
Guid1551	anonIP	ip840
Guid1551	ChartId	chartId_1449595902472_0.5027486814234668
Guid1551	vers	v4
Guid1552	anonIP	ip841
Guid1552	ChartId	chartId_1446504696361_0.06324127533133727
Guid1552	vers	v4
Guid1553	anonIP	ip842
Guid1553	ChartId	chartId_1449596755462_0.9066674990338288
Guid1553	vers	v4
Guid1554	anonIP	ip842
Guid1554	ChartId	chartId_1449597430622_0.5951007450725774
Guid1554	vers	v4
Guid1555	anonIP	ip843
Guid1555	ChartId	chartId_1449597557891_0.4988205916228201
Guid1555	vers	v4
Guid1556	anonIP	ip844
Guid1556	ChartId	chartId_1445445989747_0.9507055571302772
Guid1556	vers	v4
Guid1557	anonIP	ip845
Guid1557	ChartId	chartId_1449601125955_0.6635405684355646
Guid1557	vers	v4
Guid1558	anonIP	ip846
Guid1558	ChartId	chartId_1449601709265_0.5240706732844872
Guid1558	vers	v4
Guid1559	anonIP	ip843
Guid1559	ChartId	chartId_1449602882191_0.7981153901712565
Guid1559	vers	v4
Guid1560	anonIP	ip847
Guid1560	ChartId	chartId_1449602945210_0.06253789927998582
Guid1560	vers	v4
Guid1561	anonIP	ip848
Guid1561	ChartId	chartId_1449603076051_0.4281386046204716
Guid1561	vers	v4
Guid1562	anonIP	ip849
Guid1562	ChartId	chartId_1449603164802_0.6862758204851193
Guid1562	vers	v4
Guid1563	anonIP	ip850
Guid1563	ChartId	chartId_1449603370960_0.2570009669288993
Guid1563	vers	v4
Guid1564	anonIP	ip851
Guid1564	ChartId	chartId_1449604123006_0.2715636556968093
Guid1564	vers	v4
Guid1565	anonIP	ip851
Guid1565	ChartId	chartId_1449604208531_0.02690753829665482
Guid1565	vers	v4
Guid1566	anonIP	ip851
Guid1566	ChartId	chartId_1449604208561_0.614558540051803
Guid1566	vers	v4
Guid1567	anonIP	ip843
Guid1567	ChartId	chartId_1449605070832_0.5502088000780712
Guid1567	vers	v4
Guid1568	anonIP	ip843
Guid1568	ChartId	chartId_1449605365898_0.1732857321825979
Guid1568	vers	v4
Guid1569	anonIP	ip852
Guid1569	ChartId	chartId_1449545608297_0.38037281981501775
Guid1569	vers	v4
Guid1570	anonIP	ip843
Guid1570	ChartId	chartId_1449605423896_0.863731886642222
Guid1570	vers	v4
Guid1571	anonIP	ip853
Guid1571	ChartId	chartId_1449605907672_0.9463307053506456
Guid1571	vers	v4
Guid1572	anonIP	ip854
Guid1572	ChartId	chartId_1443813164785_0.29835609011812874
Guid1572	vers	v4
Guid1573	anonIP	ip854
Guid1573	ChartId	chartId_1440017917518_0.026773814382929584
Guid1573	vers	v4
Guid1574	anonIP	ip855
Guid1574	ChartId	chartId_1449608145283_0.3394849781587152
Guid1574	vers	v4
Guid1575	anonIP	ip856
Guid1575	ChartId	chartId_1449608323177_0.674713579664838
Guid1575	vers	v4
Guid1576	anonIP	ip824
Guid1576	ChartId	chartId_1449608661178_0.6310722509650204
Guid1576	vers	v4
Guid1577	anonIP	ip857
Guid1577	ChartId	chartId_1449609470911_0.4851941110434717
Guid1577	vers	v4
Guid1578	anonIP	ip858
Guid1578	ChartId	chartId_1449609478720_0.23822759534232318
Guid1578	vers	v4
Guid1579	anonIP	ip824
Guid1579	ChartId	chartId_1449609917155_0.39515687542703115
Guid1579	vers	v4
Guid1580	anonIP	ip824
Guid1580	ChartId	chartId_1449609950755_0.9926379064136155
Guid1580	vers	v4
Guid1581	anonIP	ip859
Guid1581	ChartId	chartId_1449341792510_0.21364731062203646
Guid1581	vers	v4
Guid1582	anonIP	ip860
Guid1582	ChartId	chartId_1449611821199_0.5184854285560382
Guid1582	vers	v4
Guid1583	anonIP	ip860
Guid1583	ChartId	chartId_1449611845721_0.6103041223746816
Guid1583	vers	v4
Guid1584	anonIP	ip861
Guid1584	ChartId	chartId_1449444828074_0.555664643544961
Guid1584	vers	v4
Guid1585	anonIP	ip861
Guid1585	ChartId	chartId_1449613836459_0.9156690410959398
Guid1585	vers	v4
Guid1586	anonIP	ip843
Guid1586	ChartId	chartId_1449602945210_0.06253789927998582
Guid1586	vers	v4
Guid1587	anonIP	ip862
Guid1587	ChartId	chartId_1449614444886_0.4472485212335669
Guid1587	vers	v4
Guid1588	anonIP	ip863
Guid1588	ChartId	chartId_1449615836281_0.708117277563836
Guid1588	vers	v4
Guid1589	anonIP	ip863
Guid1589	ChartId	chartId_1449616163544_0.09249225316398385
Guid1589	vers	v4
Guid1590	anonIP	ip864
Guid1590	ChartId	chartId_1449617835001_0.23634524829685688
Guid1590	vers	v4
Guid1591	anonIP	ip864
Guid1591	ChartId	chartId_1449617854366_0.6961740117985755
Guid1591	vers	v4
Guid1592	anonIP	ip865
Guid1592	ChartId	chartId_1449618807554_0.9684770210897675
Guid1592	vers	v4
Guid1593	anonIP	ip865
Guid1593	ChartId	chartId_1449618852536_0.24070265406609498
Guid1593	vers	v4
Guid1594	anonIP	ip866
Guid1594	ChartId	chartId_1452212052060_0.6675066593056994
Guid1594	vers	v4
Guid1595	anonIP	ip867
Guid1595	ChartId	chartId_1452213538248_0.445354907285004
Guid1595	vers	v4
Guid1596	anonIP	ip867
Guid1596	ChartId	chartId_1452213624284_0.18997962544013147
Guid1596	vers	v4
Guid1597	anonIP	ip868
Guid1597	ChartId	chartId_1452213708423_0.2169904256790292
Guid1597	vers	v4
Guid1598	anonIP	ip867
Guid1598	ChartId	chartId_1452213734061_0.20433589861014173
Guid1598	vers	v4
Guid1599	anonIP	ip869
Guid1599	ChartId	chartId_1442514830215_0.8776243507824001
Guid1599	vers	v4
Guid1600	anonIP	ip869
Guid1600	ChartId	chartId_1442514444095_0.7980942714522968
Guid1600	vers	v4
Guid1601	anonIP	ip870
Guid1601	ChartId	chartId_1451676068992_0.8915322363619008
Guid1601	vers	v4
Guid1602	anonIP	ip871
Guid1602	ChartId	chartId_1452223528936_0.8825525662112406
Guid1602	vers	v4
Guid1603	anonIP	ip872
Guid1603	ChartId	chartId_1452223573596_0.8302591075189412
Guid1603	vers	v4
Guid1604	anonIP	ip873
Guid1604	ChartId	chartId_1452223663408_0.4569030485264115
Guid1604	vers	v4
Guid1605	anonIP	ip873
Guid1605	ChartId	chartId_1452223696739_0.17220802034308447
Guid1605	vers	v4
Guid1606	anonIP	ip874
Guid1606	ChartId	chartId_1452223737505_0.7270222700431539
Guid1606	vers	v4
Guid1607	anonIP	ip875
Guid1607	ChartId	chartId_1452224096893_0.1528272528667003
Guid1607	vers	v4
Guid1608	anonIP	ip876
Guid1608	ChartId	chartId_1452225066714_0.5453248044296748
Guid1608	vers	v4
Guid1609	anonIP	ip873
Guid1609	ChartId	chartId_1452225605999_0.6266496875778462
Guid1609	vers	v4
Guid1610	anonIP	ip873
Guid1610	ChartId	chartId_1452225625601_0.2715211245837669
Guid1610	vers	v4
Guid1611	anonIP	ip877
Guid1611	ChartId	chartId_1452225645823_0.2087957793042079
Guid1611	vers	v4
Guid1612	anonIP	ip878
Guid1612	ChartId	chartId_1415703806434_0.27992204017937183
Guid1612	vers	v4
Guid1613	anonIP	ip878
Guid1613	ChartId	chartId_1415703031224_0.4416236456017941
Guid1613	vers	v4
Guid1614	anonIP	ip879
Guid1614	ChartId	chartId_1452144960343_0.540634251031339
Guid1614	vers	v4
Guid1615	anonIP	ip880
Guid1615	ChartId	chartId_1452232343326_0.6564222199421195
Guid1615	vers	v4
Guid1616	anonIP	ip881
Guid1616	ChartId	chartId_1452232391465_0.9103060739580542
Guid1616	vers	v4
Guid1617	anonIP	ip881
Guid1617	ChartId	chartId_1452232646114_0.002354512456804514
Guid1617	vers	v4
Guid1618	anonIP	ip882
Guid1618	ChartId	chartId_1452233079220_0.9133325458363526
Guid1618	vers	v4
Guid1619	anonIP	ip880
Guid1619	ChartId	chartId_1452233055064_0.14850405520474524
Guid1619	vers	v4
Guid1620	anonIP	ip883
Guid1620	ChartId	chartId_1401377044252_0.3023440256283837
Guid1620	vers	v4
Guid1621	anonIP	ip883
Guid1621	ChartId	chartId_1401375381681_0.516314506417708
